高压电容,C1812X471K202T,470pF(471) ±10% 2000V 编带,封装/规格: 1812
高压电容,C1812X824K451T,820nF(824) ±10% 450V  停产 编带,封装/规格: 1812
高压电容,C1812X684K451T,680nF(684) ±10% 450V 编带,封装/规格: 1812
高压电容,1206B103K101,10nF (103) ±10% 100V 编带,封装/规格: 1206
高压电容,1206B103K101,10nF (103) ±10% 100V 编带,封装/规格: 1206
高压电容,C1206X104K251T,100nF(104) ±10% 250V 编带,封装/规格: 1206
高压电容,C1812X104K501T,100nF(104) ±10% 500V 编带,封装/规格: 1812
高压电容,C1206N5R0C102T,5pF(5R0) ±5% 1000V 编带,封装/规格: 1206
高压电容,C1206X102K201T,1nF(102) ±10% 200V 编带,封装/规格: 1206
高压电容,C1812N104K101T,100nF(104) ±10% 100V 编带,封装/规格: 1812
高压电容,C1812X474K451T,470nF(474) ±10% 450V 编带,封装/规格: 1812
高压电容,C1812X102K102T,1nF(102) ±10% 1000V 编带,封装/规格: 1812
高压电容,C1210X683K631T,68nF(683) ±10% 630V 编带,封装/规格: 1210
高压电容,C1206X222K102T,2.2nF(222) ±10% 1000V 编带,封装/规格: 1206
高压电容,C0805X102K102T,1nF(102) ±10% 1000V 编带,封装/规格: 0805
高压电容,C1206X223K501T,22nF(223) ±10% 500V 编带,封装/规格: 1206
高压电容,1206B223K631,22nF (223) ±10% 630V 编带,封装/规格: 1206
高压电容,C1206X225K101T,2.2uF(225) ±10% 100V 编带,封装/规格: 1206
高压电容,C1206N100J102T,10pF(100) ±5% 1000V 编带,封装/规格: 1206
高压电容,C1206X223K631T,22nF(223) ±10% 630V 编带,封装/规格: 1206
高压电容,C1210X474M251T,470nF(474) ±20% 250V 编带,封装/规格: 1210
高压电容,CT81N9Y5V1B103MSE,10nF(103) ±20% 1KV 袋装,封装/规格: 插件
高压电容,0603B102K101,1nF (102) ±10% 100V 编带,封装/规格: 0603
高压电容,0603B102K101,1nF (102) ±10% 100V 编带,封装/规格: 0603
高压电容,0603N101J101,100pF (101) ±5% 100V 编带,封装/规格: 0603
高压电容,0805B471K101,470pF (471) ±10% 100V 编带,封装/规格: 0805
高压电容,0805B681K201,680pF (681) ±10% 200V 编带,封装/规格: 0805
高压电容,0805B681K251,680pF (681) ±10% 250V 编带,封装/规格: 0805
高压电容,1206B104K201,100nF (104) ±10% 200V 编带,封装/规格: 1206
高压电容,1206B152K251,1.5nF (152) ±10% 250V 编带,封装/规格: 1206
高压电容,1206B471K102,470pF (471) ±10% 1KV 编带,封装/规格: 1206
高压电容,1206B471K102,470pF (471) ±10% 1KV 编带,封装/规格: 1206
高压电容,1206N220J102,22pF (220) ±5% 1KV 编带,封装/规格: 1206
高压电容,1206N220J102,22pF (220) ±5% 1KV 编带,封装/规格: 1206
高压电容,1206N470J102,47pF (470) ±5% 1KV 编带,封装/规格: 1206
高压电容,1206N470J102,47pF (470) ±5% 1KV 编带,封装/规格: 1206
高压电容,1206CG5R0C102NT,5.0pF (5R0) ±0.25pF 1KV 编带,封装/规格: 1206
高压电容,2220B105K201NT,1uF (105) ±10% 200V 编带,封装/规格: 2220
高压电容,C0805N121J251T,120pF(121) ±5% 250V 编带,封装/规格: 0805
高压电容,C0805N332K251T,3.3nF(332) ±10% 250V 编带,封装/规格: 0805
高压电容,C0805N470J201T,47pF(470) ±5% 200V 编带,封装/规格: 0805
高压电容,C0805X103K501T,10nF(103) ±10% 500V 编带,封装/规格: 0805
高压电容,CT81N5Y5P1B471KSE,470pF(471) ±10% 1KV 袋装,封装/规格: 直插P=5mm
高压电容,CT81N7Y5V1B472MSE,4.7nF(472) ±20% 1KV 袋装,封装/规格: 插件
安规电容,B32921C3103M289,X2 10nF ±20% 305V 袋装,封装/规格: 插件
安规电容,DE1E3KX472MA4BN01F,"4700pF（472）±20% 250V X1,Y1 袋装",封装/规格: 插件P=10mm
